project language,project,owner,code language,#,percentil 25,percentil 50,percentil 75,percentil 90,percentil 95,percentil 97,percentil 98,percentil 99
Javascript,AutoGPT.csv,Significant-Gravitas,Kotlin,1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
Javascript,AutoGPT.csv,Significant-Gravitas,Python,350,23.0,60.0,142.0,245.0,373.0,438.0,477.0,540.0
Javascript,AutoGPT.csv,Significant-Gravitas,Swift,6,8.0,10.0,14.0,14.0,14.0,14.0,14.0,14.0
Javascript,AutoGPT.csv,Significant-Gravitas,TypeScript,204,26.0,60.0,112.0,204.0,320.0,446.0,507.0,669.0
Javascript,axios.csv,axios,JavaScript,161,12.0,35.0,79.0,166.0,386.0,814.0,2261.0,2653.0
Javascript,axios.csv,axios,TypeScript,6,22.0,46.0,293.0,427.0,457.0,469.0,475.0,481.0
C++,llama.cpp.csv,ggerganov,C,11,141.0,831.0,5249.0,8230.0,9404.0,9873.0,10108.0,10343.0
C++,llama.cpp.csv,ggerganov,C++,118,145.0,281.0,728.0,1749.0,2429.0,3358.0,5218.0,6853.0
C++,llama.cpp.csv,ggerganov,JavaScript,15,88.0,137.0,420.0,4254.0,9909.0,13002.0,14548.0,16094.0
C++,llama.cpp.csv,ggerganov,Kotlin,9,14.0,53.0,99.0,138.0,140.0,141.0,142.0,142.0
C++,llama.cpp.csv,ggerganov,Objective-C,1,3603.0,3603.0,3603.0,3603.0,3603.0,3603.0,3603.0,3603.0
C++,llama.cpp.csv,ggerganov,Python,48,45.0,161.0,412.0,672.0,1037.0,1172.0,1253.0,1392.0
C++,llama.cpp.csv,ggerganov,Swift,10,49.0,106.0,152.0,194.0,223.0,235.0,241.0,247.0
C++,phantomjs.csv,ariya,C,4,89.0,556.0,1555.0,2522.0,2844.0,2973.0,3038.0,3102.0
C++,phantomjs.csv,ariya,C++,18,68.0,172.0,396.0,490.0,737.0,995.0,1125.0,1254.0
C++,phantomjs.csv,ariya,JavaScript,175,10.0,20.0,40.0,82.0,112.0,158.0,426.0,818.0
C++,phantomjs.csv,ariya,Python,8,2.0,20.0,49.0,283.0,538.0,640.0,691.0,742.0
C++,bitcoin.csv,bitcoin,C,24,69.0,151.0,347.0,1436.0,5713.0,9521.0,11832.0,14142.0
C++,bitcoin.csv,bitcoin,C++,786,47.0,110.0,251.0,524.0,837.0,1102.0,1290.0,1776.0
C++,bitcoin.csv,bitcoin,Python,351,56.0,99.0,196.0,371.0,534.0,694.0,750.0,974.0
C++,bitcoin.csv,bitcoin,Rust,1,530.0,530.0,530.0,530.0,530.0,530.0,530.0,530.0
C++,aria2.csv,aria2,C,22,28.0,51.0,381.0,582.0,723.0,808.0,852.0,897.0
C++,aria2.csv,aria2,C++,609,36.0,79.0,172.0,346.0,510.0,701.0,883.0,1115.0
C++,aria2.csv,aria2,JavaScript,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
C++,aria2.csv,aria2,Python,3,66.0,96.0,164.0,205.0,219.0,224.0,227.0,230.0
C++,aria2.csv,aria2,Ruby,2,180.0,239.0,298.0,333.0,345.0,349.0,352.0,354.0
C++,calculator.csv,microsoft,C#,91,37.0,77.0,155.0,386.0,625.0,692.0,725.0,757.0
C++,calculator.csv,microsoft,C++,101,41.0,145.0,406.0,730.0,853.0,904.0,935.0,1403.0
C++,react-native.csv,facebook,C,1,108.0,108.0,108.0,108.0,108.0,108.0,108.0,108.0
C++,react-native.csv,facebook,C++,454,24.0,61.0,149.0,334.0,561.0,776.0,948.0,1160.0
C++,react-native.csv,facebook,Java,322,21.0,61.0,167.0,481.0,764.0,959.0,1016.0,1134.0
C++,react-native.csv,facebook,JavaScript,1817,12.0,39.0,114.0,263.0,410.0,588.0,798.0,1495.0
C++,react-native.csv,facebook,Kotlin,609,10.0,26.0,66.0,139.0,238.0,319.0,376.0,470.0
C++,react-native.csv,facebook,Objective-C,136,25.0,53.0,122.0,236.0,443.0,624.0,806.0,822.0
C++,react-native.csv,facebook,Ruby,119,24.0,43.0,60.0,130.0,225.0,337.0,412.0,534.0
C++,react-native.csv,facebook,Swift,1,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0
C++,react-native.csv,facebook,TypeScript,117,8.0,23.0,57.0,124.0,252.0,357.0,392.0,463.0
C++,json.csv,nlohmann,C,1,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0
C++,json.csv,nlohmann,C++,376,13.0,21.0,41.0,274.0,744.0,1123.0,1333.0,1436.0
C++,json.csv,nlohmann,Python,6,47.0,110.0,168.0,248.0,282.0,295.0,302.0,309.0
C++,json.csv,nlohmann,Swift,1,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0
C++,gpt4all.csv,nomic-ai,C++,27,123.0,277.0,569.0,1091.0,1670.0,1974.0,2061.0,2148.0
C++,gpt4all.csv,nomic-ai,JavaScript,22,19.0,40.0,52.0,163.0,189.0,218.0,233.0,249.0
C++,gpt4all.csv,nomic-ai,Python,21,39.0,74.0,119.0,204.0,437.0,443.0,446.0,449.0
C++,gpt4all.csv,nomic-ai,TypeScript,1,295.0,295.0,295.0,295.0,295.0,295.0,295.0,295.0
C++,ImHex.csv,WerWolv,C,2,67.0,132.0,197.0,236.0,249.0,254.0,256.0,259.0
C++,ImHex.csv,WerWolv,C#,7,14.0,59.0,88.0,119.0,138.0,146.0,150.0,154.0
C++,ImHex.csv,WerWolv,C++,231,42.0,120.0,302.0,745.0,1565.0,2995.0,4607.0,7179.0
C++,ImHex.csv,WerWolv,JavaScript,2,100.0,144.0,189.0,216.0,225.0,228.0,230.0,232.0
C++,ImHex.csv,WerWolv,Objective-C,1,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0
C++,ImHex.csv,WerWolv,Python,4,30.0,45.0,88.0,147.0,167.0,175.0,179.0,183.0
C++,ClickHouse.csv,ClickHouse,C,109,19.0,57.0,185.0,2693.0,2693.0,3032.0,4906.0,6086.0
C++,ClickHouse.csv,ClickHouse,C#,1,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0
C++,ClickHouse.csv,ClickHouse,C++,4037,43.0,95.0,215.0,459.0,685.0,920.0,1125.0,1632.0
C++,ClickHouse.csv,ClickHouse,Go,2,57.0,64.0,72.0,76.0,78.0,79.0,79.0,79.0
C++,ClickHouse.csv,ClickHouse,Java,2,104.0,133.0,162.0,180.0,186.0,188.0,189.0,190.0
C++,ClickHouse.csv,ClickHouse,JavaScript,8,1.0,3.0,71.0,282.0,339.0,361.0,373.0,384.0
C++,ClickHouse.csv,ClickHouse,PHP,2,22.0,23.0,24.0,24.0,24.0,24.0,24.0,24.0
C++,ClickHouse.csv,ClickHouse,Perl,3,35.0,44.0,81.0,104.0,111.0,114.0,116.0,117.0
C++,ClickHouse.csv,ClickHouse,Python,896,47.0,85.0,174.0,349.0,577.0,780.0,967.0,1458.0
C++,ClickHouse.csv,ClickHouse,Rust,3,41.0,78.0,83.0,86.0,87.0,87.0,87.0,87.0
C++,tesseract.csv,tesseract-ocr,C,2,54.0,103.0,152.0,181.0,191.0,195.0,197.0,199.0
C++,tesseract.csv,tesseract-ocr,C++,335,74.0,174.0,387.0,746.0,1196.0,1401.0,1603.0,2039.0
C++,tesseract.csv,tesseract-ocr,Java,13,18.0,39.0,65.0,265.0,317.0,336.0,345.0,354.0
C++,tesseract.csv,tesseract-ocr,Python,2,22.0,27.0,32.0,35.0,36.0,37.0,37.0,37.0
C++,serenity.csv,SerenityOS,C++,3624,34.0,78.0,183.0,427.0,696.0,955.0,1152.0,1588.0
C++,serenity.csv,SerenityOS,JavaScript,1133,13.0,25.0,57.0,116.0,172.0,229.0,302.0,389.0
C++,serenity.csv,SerenityOS,Lua,2,12.0,14.0,16.0,18.0,18.0,18.0,18.0,18.0
C++,serenity.csv,SerenityOS,Python,27,45.0,65.0,138.0,358.0,393.0,472.0,548.0,624.0
C++,googletest.csv,google,C++,106,17.0,61.0,257.0,1032.0,1471.0,1788.0,2355.0,4070.0
C++,googletest.csv,google,Python,30,23.0,67.0,130.0,255.0,399.0,484.0,560.0,635.0
C++,leveldb.csv,google,C,1,329.0,329.0,329.0,329.0,329.0,329.0,329.0,329.0
C++,leveldb.csv,google,C++,76,62.0,120.0,273.0,517.0,760.0,1145.0,1240.0,1423.0
C++,imgui.csv,ocornut,C,1,366.0,366.0,366.0,366.0,366.0,366.0,366.0,366.0
C++,imgui.csv,ocornut,C++,46,158.0,277.0,621.0,2113.0,6767.0,8028.0,8561.0,10286.0
C++,imgui.csv,ocornut,Kotlin,1,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0
C++,protobuf.csv,protocolbuffers,C,120,54.0,156.0,445.0,841.0,1266.0,1405.0,1583.0,11406.0
C++,protobuf.csv,protocolbuffers,C#,208,34.0,127.0,325.0,892.0,2832.0,5674.0,9318.0,11587.0
C++,protobuf.csv,protocolbuffers,C++,457,68.0,168.0,454.0,1028.0,1678.0,2243.0,2546.0,3612.0
C++,protobuf.csv,protocolbuffers,Dart,3,45.0,52.0,73.0,85.0,89.0,91.0,92.0,93.0
C++,protobuf.csv,protocolbuffers,Go,4,51.0,73.0,99.0,108.0,111.0,113.0,113.0,114.0
C++,protobuf.csv,protocolbuffers,Java,273,36.0,115.0,340.0,837.0,1519.0,2010.0,2401.0,2699.0
C++,protobuf.csv,protocolbuffers,Kotlin,21,13.0,19.0,75.0,303.0,894.0,900.0,903.0,906.0
C++,protobuf.csv,protocolbuffers,Lua,4,56.0,302.0,566.0,615.0,631.0,638.0,641.0,644.0
C++,protobuf.csv,protocolbuffers,Objective-C,76,2.0,112.0,501.0,2424.0,3156.0,3156.0,3156.0,4730.0
C++,protobuf.csv,protocolbuffers,PHP,149,23.0,42.0,109.0,275.0,479.0,528.0,602.0,1398.0
C++,protobuf.csv,protocolbuffers,Python,100,28.0,66.0,169.0,756.0,1198.0,1551.0,2130.0,2328.0
C++,protobuf.csv,protocolbuffers,Ruby,56,23.0,53.0,158.0,287.0,556.0,603.0,668.0,1113.0
C++,protobuf.csv,protocolbuffers,Rust,66,19.0,40.0,128.0,363.0,567.0,587.0,679.0,794.0
C++,protobuf.csv,protocolbuffers,Swift,3,29.0,32.0,243.0,370.0,412.0,429.0,438.0,446.0
C++,terminal.csv,microsoft,C#,95,31.0,64.0,126.0,314.0,423.0,510.0,598.0,655.0
C++,terminal.csv,microsoft,C++,522,55.0,140.0,380.0,794.0,1154.0,1475.0,2033.0,2787.0
C++,terminal.csv,microsoft,JavaScript,1,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
C++,terminal.csv,microsoft,Python,5,13.0,35.0,67.0,70.0,71.0,72.0,72.0,72.0
C++,faiss.csv,facebookresearch,C,2,111.0,127.0,143.0,152.0,155.0,157.0,157.0,158.0
C++,faiss.csv,facebookresearch,C++,202,72.0,150.0,322.0,688.0,973.0,1119.0,1137.0,1330.0
C++,faiss.csv,facebookresearch,Python,146,46.0,112.0,245.0,443.0,574.0,720.0,810.0,917.0
C++,electron.csv,electron,C++,353,37.0,90.0,201.0,399.0,624.0,743.0,881.0,1429.0
C++,electron.csv,electron,JavaScript,382,4.0,8.0,25.0,39.0,61.0,72.0,124.0,201.0
C++,electron.csv,electron,Python,55,15.0,36.0,66.0,131.0,205.0,231.0,265.0,291.0
C++,electron.csv,electron,TypeScript,217,22.0,75.0,195.0,582.0,1031.0,1463.0,1719.0,2356.0
C++,carbon-lang.csv,carbon-language,C,1,124.0,124.0,124.0,124.0,124.0,124.0,124.0,124.0
C++,carbon-lang.csv,carbon-language,C++,307,34.0,75.0,190.0,394.0,747.0,937.0,1153.0,1353.0
C++,carbon-lang.csv,carbon-language,JavaScript,3,213.0,401.0,411.0,417.0,419.0,419.0,420.0,420.0
C++,carbon-lang.csv,carbon-language,Lua,1,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0
C++,carbon-lang.csv,carbon-language,Python,35,27.0,63.0,123.0,240.0,269.0,308.0,316.0,323.0
C++,caffe.csv,BVLC,C++,186,60.0,113.0,205.0,420.0,795.0,975.0,1080.0,2522.0
C++,caffe.csv,BVLC,Python,39,42.0,77.0,123.0,173.0,177.0,194.0,687.0,1462.0
C++,tensorflow.csv,tensorflow,C,31,17.0,35.0,51.0,67.0,129.0,173.0,225.0,278.0
C++,tensorflow.csv,tensorflow,C#,2,99.0,136.0,173.0,196.0,203.0,206.0,208.0,209.0
C++,tensorflow.csv,tensorflow,C++,9515,49.0,112.0,247.0,551.0,902.0,1266.0,1684.0,2489.0
C++,tensorflow.csv,tensorflow,Go,41,38.0,90.0,215.0,370.0,440.0,636.0,5748.0,15872.0
C++,tensorflow.csv,tensorflow,Java,179,28.0,61.0,148.0,271.0,412.0,478.0,539.0,660.0
C++,tensorflow.csv,tensorflow,JavaScript,1,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0
C++,tensorflow.csv,tensorflow,Objective-C,21,9.0,22.0,64.0,160.0,249.0,279.0,294.0,309.0
C++,tensorflow.csv,tensorflow,Perl,2,49.0,76.0,103.0,120.0,125.0,127.0,128.0,129.0
C++,tensorflow.csv,tensorflow,Python,3187,36.0,98.0,247.0,577.0,887.0,1222.0,1490.0,2018.0
C++,tensorflow.csv,tensorflow,Ruby,4,37.0,50.0,67.0,78.0,82.0,83.0,84.0,85.0
C++,tensorflow.csv,tensorflow,Swift,18,18.0,45.0,81.0,195.0,263.0,279.0,287.0,295.0
C++,x64dbg.csv,x64dbg,C,4,4.0,372.0,12894.0,34772.0,42064.0,44981.0,46440.0,47898.0
C++,x64dbg.csv,x64dbg,C++,250,79.0,193.0,459.0,911.0,1257.0,1723.0,1915.0,2291.0
C++,godot.csv,godotengine,C,710,128.0,317.0,718.0,1579.0,2510.0,3445.0,4043.0,5868.0
C++,godot.csv,godotengine,C#,290,13.0,37.0,134.0,381.0,562.0,701.0,745.0,832.0
C++,godot.csv,godotengine,C++,1949,93.0,243.0,622.0,1436.0,2390.0,3140.0,3799.0,5776.0
C++,godot.csv,godotengine,Java,189,14.0,47.0,171.0,406.0,590.0,877.0,1068.0,1281.0
C++,godot.csv,godotengine,JavaScript,26,49.0,151.0,321.0,555.0,652.0,846.0,1021.0,1196.0
C++,godot.csv,godotengine,Kotlin,32,40.0,82.0,136.0,218.0,312.0,399.0,540.0,681.0
C++,godot.csv,godotengine,Objective-C,3,89.0,161.0,229.0,270.0,284.0,289.0,292.0,295.0
C++,godot.csv,godotengine,Python,216,7.0,15.0,49.0,132.0,264.0,421.0,633.0,805.0
C++,godot.csv,godotengine,Swift,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
C++,openpose.csv,CMU-Perceptual-Computing-Lab,C++,146,53.0,151.0,250.0,413.0,570.0,625.0,743.0,788.0
C++,openpose.csv,CMU-Perceptual-Computing-Lab,Python,11,49.0,56.0,62.0,66.0,68.0,69.0,69.0,69.0
C++,swift.csv,apple,C,38,5.0,22.0,38.0,50.0,111.0,228.0,395.0,607.0
C++,swift.csv,apple,C++,1317,69.0,222.0,623.0,1552.0,2607.0,3606.0,4444.0,5905.0
C++,swift.csv,apple,JavaScript,1,106.0,106.0,106.0,106.0,106.0,106.0,106.0,106.0
C++,swift.csv,apple,Objective-C,63,12.0,24.0,44.0,103.0,229.0,308.0,326.0,447.0
C++,swift.csv,apple,Python,260,29.0,69.0,136.0,313.0,527.0,582.0,670.0,771.0
C++,swift.csv,apple,Ruby,1,87.0,87.0,87.0,87.0,87.0,87.0,87.0,87.0
C++,swift.csv,apple,Swift,18804,3.0,9.0,26.0,81.0,169.0,264.0,368.0,559.0
C++,rocksdb.csv,facebook,C,3,65.0,67.0,1698.0,2676.0,3002.0,3133.0,3198.0,3263.0
C++,rocksdb.csv,facebook,C++,710,83.0,230.0,596.0,1404.0,2452.0,3168.0,3972.0,5858.0
C++,rocksdb.csv,facebook,Java,329,22.0,49.0,118.0,264.0,421.0,810.0,1112.0,1427.0
C++,rocksdb.csv,facebook,Perl,2,1471.0,2912.0,4354.0,5219.0,5507.0,5623.0,5680.0,5738.0
C++,rocksdb.csv,facebook,Python,33,80.0,130.0,241.0,659.0,879.0,1099.0,1256.0,1412.0
C++,grpc.csv,grpc,C,440,40.0,64.0,148.0,354.0,598.0,697.0,784.0,1133.0
C++,grpc.csv,grpc,C#,25,35.0,44.0,131.0,222.0,283.0,311.0,328.0,346.0
C++,grpc.csv,grpc,C++,1660,49.0,104.0,242.0,511.0,820.0,1031.0,1357.0,1892.0
C++,grpc.csv,grpc,Go,13,38.0,52.0,95.0,148.0,232.0,275.0,297.0,319.0
C++,grpc.csv,grpc,Java,3,69.0,86.0,108.0,121.0,125.0,127.0,128.0,129.0
C++,grpc.csv,grpc,JavaScript,5,0.0,0.0,0.0,54.0,72.0,79.0,82.0,86.0
C++,grpc.csv,grpc,Objective-C,77,18.0,38.0,77.0,199.0,280.0,365.0,448.0,870.0
C++,grpc.csv,grpc,PHP,211,21.0,34.0,56.0,144.0,216.0,360.0,384.0,456.0
C++,grpc.csv,grpc,Python,1375,19.0,30.0,68.0,165.0,315.0,433.0,560.0,719.0
C++,grpc.csv,grpc,Ruby,179,18.0,42.0,106.0,192.0,347.0,622.0,765.0,2909.0
C++,grpc.csv,grpc,Swift,7,9.0,17.0,182.0,1120.0,1721.0,1961.0,2081.0,2201.0
C++,opencv.csv,opencv,C,542,103.0,242.0,522.0,1050.0,1657.0,2271.0,2758.0,3403.0
C++,opencv.csv,opencv,C#,11,17.0,62.0,81.0,105.0,105.0,105.0,105.0,105.0
C++,opencv.csv,opencv,C++,1843,64.0,159.0,400.0,925.0,1458.0,1956.0,2409.0,3235.0
C++,opencv.csv,opencv,Java,198,53.0,75.0,123.0,206.0,402.0,542.0,734.0,1106.0
C++,opencv.csv,opencv,JavaScript,42,70.0,117.0,156.0,276.0,373.0,591.0,657.0,659.0
C++,opencv.csv,opencv,Kotlin,3,11.0,19.0,72.0,103.0,114.0,118.0,120.0,122.0
C++,opencv.csv,opencv,Objective-C,2,52.0,60.0,68.0,72.0,74.0,75.0,75.0,75.0
C++,opencv.csv,opencv,Perl,2,238.0,248.0,258.0,264.0,266.0,267.0,268.0,268.0
C++,opencv.csv,opencv,Python,363,33.0,56.0,110.0,240.0,366.0,478.0,582.0,904.0
C++,opencv.csv,opencv,Scala,5,7.0,19.0,29.0,35.0,37.0,38.0,39.0,39.0
C++,opencv.csv,opencv,Swift,31,39.0,63.0,107.0,606.0,1148.0,1255.0,1264.0,1273.0
C++,Magisk.csv,topjohnwu,C,4,26.0,263.0,538.0,612.0,637.0,647.0,652.0,657.0
C++,Magisk.csv,topjohnwu,C++,43,114.0,199.0,330.0,402.0,623.0,742.0,783.0,801.0
C++,Magisk.csv,topjohnwu,Java,27,24.0,34.0,119.0,191.0,349.0,442.0,486.0,530.0
C++,Magisk.csv,topjohnwu,Kotlin,126,33.0,64.0,106.0,147.0,238.0,266.0,290.0,307.0
C++,Magisk.csv,topjohnwu,Python,2,269.0,365.0,461.0,519.0,538.0,546.0,550.0,554.0
C++,Magisk.csv,topjohnwu,Rust,36,27.0,105.0,223.0,530.0,625.0,773.0,821.0,865.0
PHP,cachet.csv,cachethq,JavaScript,19,1.0,8.0,28.0,33.0,65.0,156.0,201.0,247.0
PHP,cachet.csv,cachethq,PHP,820,15.0,26.0,85.0,218.0,236.0,265.0,265.0,265.0
PHP,server.csv,nextcloud,JavaScript,2299,17.0,38.0,118.0,291.0,415.0,425.0,495.0,845.0
PHP,server.csv,nextcloud,PHP,4869,17.0,39.0,92.0,198.0,335.0,466.0,608.0,805.0
PHP,server.csv,nextcloud,TypeScript,297,20.0,43.0,86.0,143.0,202.0,232.0,269.0,316.0
PHP,whoops.csv,filp,JavaScript,4,1.0,4.0,37.0,93.0,112.0,119.0,123.0,127.0
PHP,whoops.csv,filp,PHP,54,12.0,38.0,101.0,187.0,286.0,319.0,351.0,377.0
PHP,koel.csv,koel,JavaScript,6,11.0,22.0,31.0,34.0,35.0,35.0,35.0,35.0
PHP,koel.csv,koel,PHP,643,14.0,23.0,40.0,72.0,110.0,131.0,158.0,188.0
PHP,koel.csv,koel,TypeScript,317,19.0,34.0,61.0,94.0,158.0,187.0,235.0,293.0
PHP,CodeIgniter.csv,bcit-ci,JavaScript,2,60.0,77.0,94.0,105.0,108.0,109.0,110.0,111.0
PHP,CodeIgniter.csv,bcit-ci,PHP,281,26.0,71.0,154.0,281.0,448.0,576.0,735.0,961.0
PHP,CodeIgniter.csv,bcit-ci,Python,5,7.0,14.0,14.0,25.0,29.0,30.0,31.0,32.0
PHP,jQuery-File-Upload.csv,blueimp,JavaScript,23,30.0,69.0,438.0,1151.0,3193.0,6113.0,7861.0,9609.0
PHP,jQuery-File-Upload.csv,blueimp,PHP,2,322.0,640.0,958.0,1148.0,1212.0,1237.0,1250.0,1263.0
PHP,jQuery-File-Upload.csv,blueimp,Python,1,169.0,169.0,169.0,169.0,169.0,169.0,169.0,169.0
PHP,monolog.csv,Seldaek,PHP,215,32.0,54.0,102.0,163.0,228.0,266.0,281.0,332.0
PHP,matomo.csv,matomo-org,JavaScript,557,12.0,56.0,221.0,959.0,2825.0,4604.0,5369.0,9306.0
PHP,matomo.csv,matomo-org,PHP,3026,23.0,46.0,108.0,235.0,336.0,451.0,526.0,688.0
PHP,matomo.csv,matomo-org,Perl,1,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0
PHP,matomo.csv,matomo-org,TypeScript,152,6.0,22.0,57.0,124.0,174.0,246.0,325.0,344.0
PHP,monica.csv,monicahq,JavaScript,10,11.0,34.0,61.0,118.0,355.0,450.0,498.0,545.0
PHP,monica.csv,monicahq,PHP,1543,25.0,47.0,76.0,115.0,159.0,214.0,214.0,271.0
PHP,WordPress.csv,WordPress,JavaScript,624,1.0,23.0,234.0,883.0,2100.0,3767.0,6174.0,9637.0
PHP,WordPress.csv,WordPress,PHP,1640,20.0,53.0,173.0,500.0,922.0,1404.0,1723.0,2472.0
PHP,grav.csv,getgrav,JavaScript,4,3.0,3.0,8.0,18.0,20.0,22.0,22.0,23.0
PHP,grav.csv,getgrav,PHP,521,17.0,41.0,117.0,268.0,409.0,606.0,704.0,1041.0
PHP,laravel-debugbar.csv,barryvdh,JavaScript,2,120.0,198.0,276.0,323.0,339.0,345.0,348.0,351.0
PHP,laravel-debugbar.csv,barryvdh,PHP,67,26.0,44.0,78.0,124.0,151.0,201.0,374.0,600.0
PHP,laravel-ide-helper.csv,barryvdh,PHP,221,11.0,18.0,31.0,64.0,93.0,146.0,171.0,238.0
PHP,parsedown.csv,erusev,PHP,6,25.0,41.0,116.0,687.0,961.0,1071.0,1126.0,1181.0
PHP,guzzle.csv,guzzle,JavaScript,1,183.0,183.0,183.0,183.0,183.0,183.0,183.0,183.0
PHP,guzzle.csv,guzzle,PHP,74,22.0,63.0,154.0,377.0,496.0,680.0,725.0,762.0
PHP,guzzle.csv,guzzle,Python,1,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0
PHP,coolify.csv,coollabsio,JavaScript,11,1.0,6.0,35.0,186.0,200.0,205.0,208.0,211.0
PHP,coolify.csv,coollabsio,PHP,743,19.0,31.0,66.0,151.0,243.0,278.0,321.0,924.0
PHP,PHPMailer.csv,PHPMailer,PHP,150,20.0,27.0,58.0,121.0,196.0,306.0,344.0,835.0
PHP,Carbon.csv,briannesbitt,PHP,1799,17.0,113.0,113.0,113.0,142.0,223.0,331.0,455.0
PHP,yii2.csv,yiisoft,JavaScript,11,152.0,331.0,654.0,1183.0,1354.0,1422.0,1456.0,1490.0
PHP,yii2.csv,yiisoft,PHP,1033,13.0,43.0,124.0,308.0,478.0,587.0,713.0,989.0
PHP,flysystem.csv,thephpleague,PHP,182,13.0,30.0,82.0,273.0,351.0,404.0,464.0,535.0
PHP,symfony.csv,symfony,JavaScript,19,1.0,1.0,5.0,266.0,336.0,379.0,401.0,422.0
PHP,symfony.csv,symfony,PHP,9342,14.0,35.0,94.0,305.0,647.0,835.0,1173.0,3778.0
PHP,PHP-Parser.csv,nikic,PHP,336,11.0,19.0,46.0,120.0,198.0,250.0,424.0,898.0
PHP,composer.csv,composer,PHP,561,21.0,61.0,163.0,354.0,489.0,534.0,646.0,960.0
PHP,firefly-iii.csv,firefly-iii,JavaScript,236,8.0,40.0,97.0,186.0,453.0,1122.0,1970.0,8004.0
PHP,firefly-iii.csv,firefly-iii,PHP,1283,27.0,43.0,86.0,178.0,254.0,312.0,402.0,581.0
PHP,framework.csv,laravel,JavaScript,5,6.0,13.0,13.0,17.0,18.0,19.0,19.0,19.0
PHP,framework.csv,laravel,PHP,2332,16.0,42.0,105.0,239.0,390.0,567.0,730.0,1099.0
PHP,Faker.csv,fzaninotto,PHP,587,20.0,40.0,90.0,155.0,336.0,820.0,1721.0,3211.0
PHP,laravel.csv,laravel,JavaScript,5,3.0,6.0,10.0,14.0,15.0,16.0,16.0,16.0
PHP,laravel.csv,laravel,PHP,27,10.0,22.0,36.0,56.0,73.0,86.0,93.0,101.0
PHP,image.csv,Intervention,PHP,526,16.0,23.0,45.0,86.0,111.0,157.0,179.0,265.0
PHP,livewire.csv,livewire,JavaScript,73,21.0,41.0,81.0,142.0,219.0,1062.0,6054.0,10111.0
PHP,livewire.csv,livewire,PHP,498,18.0,34.0,82.0,179.0,265.0,391.0,443.0,806.0
PHP,phpunit.csv,sebastianbergmann,PHP,2378,12.0,20.0,35.0,61.0,104.0,176.0,265.0,483.0
C#,PowerToys.csv,microsoft,C#,1670,17.0,36.0,89.0,195.0,296.0,406.0,512.0,800.0
C#,PowerToys.csv,microsoft,C++,390,50.0,115.0,245.0,395.0,581.0,791.0,900.0,1005.0
C#,PowerToys.csv,microsoft,JavaScript,115,4.0,4.0,5.0,9.0,42.0,175.0,289.0,544.0
C#,runtime.csv,dotnet,C,1164,27.0,95.0,310.0,734.0,1544.0,2660.0,3780.0,5803.0
C#,runtime.csv,dotnet,C#,30307,23.0,55.0,151.0,381.0,670.0,955.0,1266.0,1956.0
C#,runtime.csv,dotnet,C++,1924,42.0,113.0,400.0,1233.0,2363.0,3433.0,4735.0,6950.0
C#,runtime.csv,dotnet,Java,5,42.0,55.0,65.0,109.0,124.0,130.0,133.0,136.0
C#,runtime.csv,dotnet,JavaScript,41,20.0,39.0,77.0,240.0,301.0,330.0,350.0,375.0
C#,runtime.csv,dotnet,Objective-C,19,31.0,65.0,99.0,290.0,352.0,487.0,555.0,623.0
C#,runtime.csv,dotnet,Perl,5,61.0,86.0,192.0,379.0,441.0,466.0,479.0,491.0
C#,runtime.csv,dotnet,Python,54,77.0,146.0,283.0,399.0,738.0,826.0,843.0,1976.0
C#,runtime.csv,dotnet,Swift,9,36.0,97.0,1364.0,3478.0,3810.0,3943.0,4010.0,4076.0
C#,runtime.csv,dotnet,TypeScript,112,36.0,91.0,263.0,459.0,528.0,678.0,956.0,1624.0
C#,DevToys.csv,DevToys-app,C#,598,8.0,22.0,71.0,138.0,206.0,258.0,313.0,341.0
C#,DevToys.csv,DevToys-app,JavaScript,24,8.0,50.0,111.0,757.0,1142.0,1290.0,1360.0,1429.0
C#,DevToys.csv,DevToys-app,TypeScript,18,11.0,38.0,67.0,211.0,485.0,640.0,718.0,796.0
C#,QuickLook.csv,QL-Win,C#,93,32.0,54.0,112.0,152.0,183.0,217.0,296.0,411.0
C#,QuickLook.csv,QL-Win,C++,10,23.0,57.0,83.0,104.0,118.0,123.0,126.0,129.0
C#,SteamTools.csv,BeyondDimension,C#,922,12.0,29.0,71.0,162.0,311.0,395.0,475.0,634.0
C#,ILSpy.csv,icsharpcode,C#,1285,32.0,70.0,157.0,373.0,604.0,789.0,990.0,1623.0
C#,ILSpy.csv,icsharpcode,JavaScript,3,32.0,48.0,433.0,664.0,741.0,771.0,787.0,802.0
